,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29,Item_30,Item_31,Item_32,Item_33,Item_34,Item_35,Item_36,Item_37,Item_38,Item_39,Item_40,Item_41,Item_42,Item_43,Item_44,Item_45,Item_46,Item_47,Item_48,Item_49,Item_50
Person_564,1.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,,1.0,0.0,,1.0,0.0,1.0,,0.0,0.0
Person_565,0.0,0.0,,1.0,,0.0,,0.0,0.0,,,1.0,,0.0,,,0.0,,,1.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,,0.0,,,0.0,,1.0,,,0.0,0.0,1.0,,0.0
Person_566,,1.0,0.0,0.0,,1.0,1.0,,,,,1.0,0.0,0.0,,,1.0,,,0.0,,,1.0,0.0,,0.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,0.0,,1.0,,,,1.0,1.0,1.0,,,0.0
Person_567,,,,0.0,1.0,0.0,,1.0,0.0,0.0,,,1.0,,0.0,0.0,1.0,0.0,1.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,1.0,,0.0,1.0,1.0,0.0,,1.0,,
Person_568,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,,1.0,,,0.0,,,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,,,1.0,0.0,,0.0,,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0
Person_569,0.0,,,,1.0,0.0,1.0,,1.0,,,,0.0,,0.0,,,,,0.0,,,1.0,,,,0.0,,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,
Person_570,,,,,1.0,,,,0.0,1.0,0.0,1.0,,0.0,,,,,1.0,,0.0,,0.0,,1.0,,,,0.0,,,0.0,,1.0,,,0.0,,0.0,,1.0,0.0,,,1.0,,,,0.0,0.0
Person_571,,,0.0,0.0,1.0,,1.0,0.0,0.0,,,1.0,1.0,,0.0,0.0,,,,,1.0,1.0,,,0.0,,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,,1.0,0.0,,0.0,,1.0,0.0,,,,1.0,0.0,1.0,,
Person_572,0.0,1.0,1.0,,,0.0,,,1.0,0.0,,,0.0,0.0,,,,1.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,,,0.0,0.0,,1.0,1.0,,0.0
Person_573,,1.0,,,,0.0,1.0,0.0,,1.0,1.0,1.0,,,,,1.0,,,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,1.0,,,,0.0,,,0.0,,1.0,0.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,0.0
Person_574,1.0,,,0.0,1.0,0.0,,0.0,,1.0,0.0,,0.0,0.0,,,0.0,0.0,1.0,1.0,,,,0.0,,,,0.0,,,0.0,,,1.0,1.0,0.0,,,,,1.0,0.0,,,,,,,0.0,0.0
Person_575,1.0,1.0,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0
Person_576,,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,,,0.0,,,0.0,,0.0,1.0,1.0,,0.0,1.0,,,0.0,,,,1.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,,0.0,1.0,1.0,,0.0,1.0,,1.0,1.0,,
Person_577,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,1.0,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0
Person_578,,1.0,1.0,0.0,1.0,0.0,1.0,,,,,1.0,,,0.0,0.0,,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,,,1.0,,0.0,1.0,0.0,
Person_579,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,,1.0,,,,,0.0,,,1.0,,0.0,,1.0,1.0,,0.0,0.0,1.0,1.0,,,1.0,1.0,0.0,0.0,,0.0,,0.0,1.0,1.0,,1.0,1.0,,0.0,1.0,0.0,0.0
Person_580,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,,,,0.0,0.0,0.0,,,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,,1.0,,,,1.0,1.0,,0.0,,,0.0,,1.0,,,1.0,1.0,0.0,0.0,0.0,0.0,
Person_581,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,,0.0,1.0,1.0,1.0,,0.0,,,0.0,1.0,1.0,1.0,,1.0,,1.0,0.0,,0.0,,,1.0,1.0,1.0,0.0,,,1.0,1.0,,0.0,0.0,1.0,1.0
Person_582,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,1.0,1.0,0.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,0.0,,1.0,1.0,1.0,0.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,
Person_583,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,1.0,,0.0,0.0,0.0,,,1.0,,0.0,,,0.0,0.0,,0.0,,0.0,,,1.0,,0.0,0.0,0.0,,,0.0,1.0,1.0,,,1.0,,0.0,0.0,0.0,0.0,0.0
Person_584,,,0.0,0.0,1.0,,,0.0,,0.0,,,1.0,0.0,,0.0,,1.0,1.0,1.0,,1.0,0.0,0.0,,0.0,0.0,1.0,,1.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,1.0,,,,0.0,,0.0,
Person_585,0.0,,1.0,,0.0,1.0,1.0,0.0,0.0,,,1.0,0.0,1.0,1.0,1.0,0.0,,,,,1.0,,0.0,0.0,,0.0,0.0,1.0,,0.0,1.0,,,1.0,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,
Person_586,,,,1.0,1.0,,1.0,,1.0,1.0,,,0.0,0.0,,,,1.0,1.0,,,,,0.0,1.0,,,1.0,1.0,,0.0,1.0,1.0,,,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,,1.0,1.0,1.0
Person_587,,1.0,0.0,0.0,1.0,1.0,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,0.0,,,0.0,1.0,1.0,,1.0,,0.0,1.0,,,1.0,1.0,,1.0,0.0,1.0,0.0,,,,,1.0,,1.0,,1.0
Person_588,,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0
Person_589,1.0,,,1.0,,0.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,
Person_590,,1.0,0.0,0.0,,1.0,1.0,0.0,1.0,,1.0,,,0.0,0.0,,0.0,,0.0,,0.0,1.0,,1.0,1.0,,,,1.0,0.0,1.0,1.0,,1.0,,0.0,1.0,0.0,1.0,,1.0,,,0.0,1.0,,1.0,,,1.0
Person_591,,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,,,,0.0,,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,,,0.0,,,0.0,0.0,,,,,0.0,0.0
Person_592,,1.0,,,1.0,1.0,,,,,0.0,,,0.0,1.0,0.0,0.0,1.0,1.0,,0.0,,,1.0,,,,,,,0.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,0.0,
Person_593,1.0,,0.0,,0.0,,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,1.0,0.0,,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,,,,,0.0,,,,0.0,1.0,,1.0,,0.0,1.0,,1.0,1.0,0.0,0.0
Person_594,0.0,0.0,,0.0,,0.0,,,0.0,,,1.0,1.0,,,1.0,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,,1.0,,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,
Person_595,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,,1.0,,,1.0,,,,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0
Person_596,1.0,,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0
Person_597,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,0.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,0.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
Person_598,0.0,,,,,0.0,1.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,1.0,,1.0,,,0.0,0.0,0.0,,,0.0,0.0,1.0,,,1.0,0.0,1.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1.0
Person_599,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,0.0,1.0,1.0,1.0
Person_600,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,0.0,0.0,1.0,1.0,,,1.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,1.0,0.0,1.0,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,,1.0,
Person_601,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,,,0.0,,0.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,0.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,,,,1.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,1.0,,
Person_602,0.0,1.0,,1.0,1.0,0.0,0.0,1.0,,,1.0,,,0.0,0.0,1.0,,,1.0,,0.0,0.0,1.0,0.0,0.0,1.0,,,1.0,,,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,,1.0,,0.0,,0.0,,0.0
Person_603,0.0,,,1.0,,,0.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,0.0,1.0,,1.0,1.0,,,,1.0,0.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,1.0,1.0
Person_604,0.0,,1.0,1.0,0.0,0.0,1.0,,1.0,0.0,,1.0,,,1.0,1.0,,,1.0,1.0,,0.0,,,1.0,1.0,,0.0,1.0,0.0,1.0,,0.0,1.0,1.0,0.0,,0.0,1.0,,,,0.0,,,,0.0,,,0.0
Person_605,0.0,,0.0,,0.0,0.0,,0.0,1.0,0.0,1.0,,0.0,0.0,,,1.0,,,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,1.0,,0.0,0.0,,1.0,0.0,0.0
Person_606,1.0,,,,1.0,,,0.0,1.0,1.0,,,1.0,,0.0,0.0,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,1.0,
Person_607,,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,,,,,0.0
Person_608,0.0,1.0,0.0,1.0,,0.0,0.0,,1.0,,0.0,,0.0,0.0,,0.0,,,,1.0,,1.0,,,0.0,,0.0,,1.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,,1.0,0.0,1.0,1.0,1.0,1.0
Person_609,0.0,,,,,,,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,,,,0.0,0.0,,1.0,,,0.0,,,,1.0,0.0,,,1.0,1.0,,0.0,0.0,1.0,1.0,,1.0,,,0.0
Person_610,1.0,1.0,,,,1.0,1.0,1.0,,0.0,,,,0.0,1.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,0.0,1.0,,,1.0,,,,1.0,,1.0,0.0,1.0,
Person_611,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,,,0.0,,0.0,,1.0,0.0,0.0,0.0,1.0,,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,,1.0,,,,,0.0,,,0.0
Person_612,,1.0,,0.0,,,1.0,0.0,1.0,1.0,,1.0,,1.0,,1.0,,0.0,,1.0,,1.0,,0.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,,1.0,,0.0,1.0,,,0.0,1.0,1.0,1.0,1.0,,,0.0,1.0,1.0
Person_613,,,,,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,0.0,0.0,1.0,,1.0,0.0,,0.0,0.0,,1.0,0.0,,,0.0,1.0,1.0,,,0.0,0.0,1.0,,1.0,1.0,0.0,,1.0,1.0,0.0,,1.0,0.0,0.0
Person_614,,,,0.0,1.0,1.0,,1.0,1.0,0.0,,,,,,0.0,,,0.0,,0.0,1.0,,,1.0,1.0,,,0.0,,0.0,1.0,,1.0,,1.0,,,0.0,1.0,1.0,,1.0,0.0,0.0,1.0,,,0.0,0.0
Person_615,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,1.0,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,0.0,,0.0,,1.0,,1.0,,0.0,0.0,1.0,,0.0,0.0,,0.0
Person_616,,1.0,1.0,0.0,0.0,,,,1.0,1.0,1.0,1.0,,1.0,,,,0.0,,1.0,,0.0,,0.0,1.0,,1.0,,,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,,1.0,,1.0,0.0,,,,1.0,1.0,1.0,,1.0
Person_617,0.0,0.0,,,1.0,0.0,,1.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,1.0,,1.0,,0.0,,,0.0,0.0,,,
Person_618,0.0,0.0,0.0,0.0,,,1.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,1.0,,,,0.0,1.0,0.0,1.0,0.0,0.0,,,,0.0
Person_619,0.0,,1.0,0.0,1.0,1.0,1.0,,,1.0,,1.0,,0.0,,,0.0,,,1.0,1.0,,1.0,,,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,,1.0,1.0,,0.0,1.0,0.0,,1.0,,,1.0,,,0.0,0.0
Person_620,,0.0,,,1.0,,0.0,1.0,,1.0,,1.0,,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,1.0,,0.0,,,,,,0.0,,,1.0,,0.0,0.0,1.0,,0.0,,,0.0,0.0,0.0,,,1.0,,0.0
Person_621,0.0,1.0,0.0,,,1.0,,1.0,,0.0,,,0.0,,,,0.0,1.0,0.0,,,0.0,,0.0,,,0.0,,,1.0,0.0,,,1.0,1.0,0.0,,1.0,,1.0,0.0,1.0,0.0,1.0,1.0,,,0.0,0.0,
Person_622,1.0,1.0,0.0,0.0,1.0,,,0.0,,1.0,1.0,,0.0,1.0,1.0,1.0,,,,,1.0,,,,0.0,1.0,,1.0,,1.0,0.0,0.0,1.0,1.0,,1.0,,1.0,1.0,1.0,0.0,,1.0,1.0,,0.0,1.0,,,0.0
Person_623,,0.0,0.0,0.0,0.0,,,,,,,1.0,,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,1.0,0.0,,,0.0,0.0,0.0,,0.0,,,1.0,0.0,0.0,,,,0.0,
Person_624,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,0.0,1.0,,0.0,1.0,,0.0,0.0,,,0.0,,1.0,,1.0,0.0,1.0,,1.0,1.0,1.0,,1.0,,,0.0,,0.0,1.0,
Person_625,,1.0,,,1.0,1.0,,0.0,0.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,,1.0,,0.0,1.0,0.0,,1.0,1.0,1.0,,0.0,,,0.0,0.0,,0.0,,1.0,1.0,,0.0,0.0,1.0,,1.0,,,0.0
Person_626,,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,,1.0,,1.0,,0.0,1.0,,,,1.0,1.0,0.0,0.0,0.0,,1.0,,,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,,,1.0
Person_627,1.0,1.0,0.0,,1.0,,,,,1.0,0.0,,,0.0,1.0,0.0,1.0,,,1.0,,1.0,,0.0,,,,0.0,1.0,1.0,0.0,,,1.0,,,,1.0,1.0,,1.0,,,,1.0,,0.0,,0.0,0.0
Person_628,,1.0,0.0,,,0.0,1.0,0.0,0.0,,0.0,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,0.0,0.0,0.0,,,,0.0,,,,,1.0,,0.0,1.0,,,1.0,,,1.0,,1.0,0.0,0.0
Person_629,0.0,1.0,,0.0,,,,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,,,,0.0,1.0,0.0,0.0
Person_630,0.0,,,,1.0,0.0,1.0,0.0,,,,,,1.0,1.0,1.0,,0.0,1.0,1.0,,1.0,,0.0,1.0,1.0,,,1.0,1.0,0.0,1.0,1.0,,,1.0,0.0,1.0,0.0,0.0,,1.0,1.0,,,0.0,0.0,0.0,0.0,0.0
Person_631,0.0,1.0,0.0,0.0,,,1.0,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,,0.0,,,,,,,,,0.0,,1.0,,1.0,,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,1.0,,1.0
Person_632,,1.0,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,1.0,,0.0,,,0.0,0.0,,0.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,,0.0
Person_633,,1.0,,0.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0
Person_634,1.0,,,0.0,1.0,,1.0,0.0,,,1.0,,1.0,,0.0,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,,,0.0,,,,0.0,1.0,,1.0,1.0,0.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,,1.0
Person_635,0.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,0.0,,,1.0,,1.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,,0.0,0.0
Person_636,1.0,,0.0,0.0,,,1.0,1.0,1.0,,1.0,,,0.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,0.0,1.0,0.0,,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,,1.0
Person_637,1.0,1.0,,0.0,,1.0,0.0,,0.0,1.0,0.0,,0.0,,0.0,0.0,1.0,,,1.0,,0.0,1.0,1.0,1.0,,1.0,,1.0,1.0,0.0,1.0,0.0,1.0,,0.0,1.0,1.0,0.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,0.0,1.0
Person_638,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,,0.0
Person_639,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,,,,1.0,,,1.0,,,1.0,,,1.0,0.0,,1.0,,,1.0,,,,1.0,1.0,,1.0,,
Person_640,0.0,,0.0,,,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Person_641,,1.0,0.0,0.0,1.0,,,1.0,1.0,1.0,,,0.0,1.0,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,,0.0,0.0,1.0,1.0,1.0,,,0.0,1.0,,,,0.0,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,
Person_642,,1.0,0.0,,1.0,0.0,0.0,1.0,0.0,,1.0,,0.0,0.0,1.0,,,1.0,0.0,1.0,,0.0,,0.0,,,1.0,0.0,,,,,,,,,,0.0,1.0,0.0,,1.0,0.0,1.0,0.0,0.0,,1.0,,
Person_643,0.0,1.0,,0.0,1.0,,,,1.0,0.0,,,,,1.0,0.0,,,0.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,0.0,1.0,,,1.0,,1.0,1.0,,1.0,0.0,,1.0,,,1.0,1.0,1.0,1.0,
Person_644,,,,0.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,0.0,0.0,0.0,,1.0,,,0.0,,,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,0.0,1.0,,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,,1.0,,0.0
Person_645,0.0,1.0,1.0,1.0,0.0,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0
Person_646,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,0.0,1.0,,,,,1.0,,,,1.0,1.0,,0.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.0,1.0,,0.0
Person_647,0.0,1.0,1.0,0.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,1.0,,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,,,1.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0
Person_648,,,0.0,1.0,,0.0,,,1.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,1.0,0.0,,1.0,,0.0,,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,,0.0,1.0,1.0,0.0,,,,,1.0,,0.0,1.0
Person_649,1.0,,0.0,1.0,1.0,,1.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,1.0,,1.0,,,,1.0,0.0,0.0,,,1.0,,,,0.0,0.0,0.0,,1.0,,,1.0,0.0,,,
Person_650,,1.0,,0.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,0.0,0.0,1.0,1.0,,1.0,1.0,,,0.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,0.0,,1.0,1.0,1.0,,1.0,,1.0
Person_651,,0.0,0.0,,1.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0
Person_652,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,0.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,0.0,0.0,,0.0,,0.0,
Person_653,,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,,,,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,,,0.0,,,,0.0,1.0,,0.0,1.0,1.0,0.0,1.0,0.0,
Person_654,1.0,,,,1.0,,1.0,1.0,,0.0,,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,,0.0,0.0,1.0,,,0.0,1.0,0.0,1.0,,0.0,0.0,,0.0,,1.0,1.0,0.0,,1.0,,0.0,1.0,0.0,
Person_655,1.0,,,,0.0,1.0,,,,,1.0,,,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,0.0,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0
Person_656,0.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,0.0,,,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,0.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
Person_657,0.0,,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,1.0,,,0.0,,0.0,
